Long,Lat,texture_class,clay_content,bulk_density,aluminium_extractable,carbon_total,calcium_extractable,cation_exchange_capacity,iron_extractable,potassium_extractable,magnesium_extractable,nitrogen_total,carbon_organic,phosphorous_extractable,sulphur_extractable,zinc_extractable,ph,sand_content,silt_content,stone_content
3.55008,8.36585,Sandy Loam,15,1.17,133.3,13.9,491.7,5.7,65.7,80.5,98.5,1,9,7.2,5.7,2,6.1,68,18,4
3.59773,8.36585,Sandy Loam,18,1.22,108.9,21.2,402.4,6.4,89,80.5,98.5,1.4,8,8,6.4,1.7,5.9,53,19,1.7
3.64539,8.36585,Sandy Clay Loam,22,1.25,108.9,21.2,269.4,6.4,65.7,65.7,72.7,2.3,9,9,8,1.7,5.8,54,15,2.3
3.69304,8.36585,Sandy Clay Loam,20,1.24,147.4,21.2,402.4,7.2,65.7,72.7,89,2.1,9,8,6.4,1.7,5.9,58,16,4
3.74069,8.36585,Sandy Loam,18,1.22,163,23.5,491.7,6.4,65.7,72.7,89,1.7,10,8,6.4,1.7,5.9,60,16,3.5
3.78834,8.36585,Sandy Clay Loam,21,1.26,147.4,17.2,329.3,9,65.7,72.7,89,1.8,9,7.2,7.2,1.5,5.9,59,19,1.7
3.83599,8.36585,Sandy Clay Loam,22,1.2,133.3,21.2,364,9,72.7,59.3,89,1.7,8,9,8,1.7,5.8,57,18,1.7
3.88364,8.36585,Sandy Loam,17,1.25,163,17.2,444.9,8,65.7,72.7,120.5,1.5,7.2,9,5.7,1.7,6,55,19,3.5
3.93129,8.36585,Sandy Loam,18,1.25,163,17.2,364,5,65.7,72.7,98.5,1.5,7.2,8,5.7,1.7,5.9,62,18,2
3.97894,8.36585,Sandy Loam,19,1.25,163,17.2,364,5.7,65.7,72.7,89,1.5,8,8,6.4,1.7,6,62,15,3.1
4.0266,8.36585,Sandy Clay Loam,23,1.2,180.3,19.1,444.9,7.2,72.7,80.5,108.9,1.8,10,9,6.4,2,5.9,57,18,4
4.07425,8.36585,Sandy Loam,13,1.24,147.4,12.5,491.7,5,65.7,80.5,108.9,1,7.2,8,5,2,6.2,70,18,4
4.1219,8.36585,Sandy Loam,15,1.22,133.3,15.4,491.7,5,65.7,65.7,98.5,0.9,8,8,5,1.7,6.1,67,17,5
4.16777,8.3728,Sandy Loam,14,1.27,120.5,13.9,543.6,5,65.7,72.7,108.9,0.7,7.2,8,5,2,6.2,70,17,6.4
4.2172,8.36585,Sandy Loam,15,1.3,108.9,15.4,543.6,5,65.7,80.5,98.5,0.8,8,8,5.7,2.3,6,66,17,4.5
4.26485,8.36585,Sandy Loam,13,1.26,108.9,12.5,444.9,5,65.7,80.5,89,0.7,6.4,8,5,1.7,6,71,16,4.5
4.3125,8.36585,Sandy Loam,12,1.24,120.5,17.2,543.6,5.7,65.7,72.7,108.9,0.8,7.2,8,5,2.3,6.1,67,15,3.1
4.35392,8.36514,Sandy Loam,12,1.3,120.5,15.4,444.9,5,65.7,80.5,108.9,0.8,7.2,7.2,5,2,6.1,69,15,4
2.74001,8.41285,Sandy Loam,16,1.25,180.3,21.2,444.9,6.4,80.5,80.5,98.5,1.5,8,9,5.7,1,5.9,61,19,1.7
2.78766,8.41285,Sandy Loam,15,1.26,163,19.1,402.4,5.7,72.7,65.7,89,1.5,9,9,5.7,1.2,6,63,19,2.3
2.83531,8.41285,Sandy Loam,16,1.27,180.3,17.2,364,7.2,72.7,65.7,108.9,1.3,7.2,8,5.7,1.2,6,64,19,2
2.88296,8.41285,Sandy Loam,14,1.27,163,15.4,402.4,5.7,80.5,65.7,108.9,1,7.2,9,5.7,1.5,6,65,21,1.7
2.93062,8.41285,Sandy Loam,14,1.26,133.3,15.4,402.4,5.7,80.5,72.7,98.5,1.2,9,7.2,5.7,1.7,6.1,62,15,2.7
2.97827,8.41285,Sandy Loam,13,1.25,133.3,13.9,329.3,5,65.7,65.7,98.5,0.9,6.4,6.4,5,1.5,6,71,15,5.7
3.02592,8.41285,Sandy Loam,16,1.19,199.3,21.2,444.9,7.2,72.7,80.5,98.5,1.7,9,8,6.4,1.7,6,65,17,5
3.07357,8.41285,Sandy Loam,15,1.19,133.3,17.2,402.4,7.2,89,72.7,108.9,1.5,8,8,5.7,1.7,5.9,56,22,1.7
3.12122,8.41285,Sandy Loam,12,1.21,147.4,13.9,444.9,5,65.7,72.7,98.5,1,7.2,7.2,5,1.7,6.1,70,17,4
3.16887,8.41285,Sandy Loam,13,1.23,120.5,15.4,491.7,5.7,72.7,80.5,98.5,1,7.2,7.2,5.7,1.7,6.2,62,18,3.1
3.21652,8.41285,Sandy Loam,16,1.21,133.3,19.1,491.7,5.7,80.5,80.5,108.9,1,8,8,5.7,1.5,6.1,62,20,2.7
3.26417,8.41285,Sandy Loam,12,1.2,133.3,15.4,491.7,5.7,65.7,80.5,120.5,0.8,8,7.2,5.7,1.7,6.1,70,17,5
3.31183,8.41285,Sandy Loam,15,1.19,108.9,13.9,543.6,7.2,72.7,72.7,120.5,0.8,7.2,8,5.7,1.5,6.1,61,18,3.1
3.35948,8.41285,Sandy Loam,14,1.21,108.9,17.2,543.6,7.2,72.7,80.5,133.3,0.9,8,8,5,1.7,6.1,60,17,2
3.40713,8.41285,Sandy Loam,13,1.2,120.5,17.2,543.6,7.2,65.7,80.5,108.9,0.9,7.2,8,5,1.7,6.2,64,17,4
3.46075,8.41242,Sandy Loam,13,1.24,133.3,13.9,543.6,5,72.7,80.5,98.5,0.9,8,8,5,1.7,6.1,70,14,5
3.50243,8.41285,Sandy Loam,16,1.19,147.4,15.4,491.7,5.7,65.7,80.5,108.9,1,7.2,8,5.7,1.7,6.1,68,17,6.4
3.55008,8.41285,Sandy Loam,13,1.22,133.3,13.9,444.9,5.7,72.7,80.5,120.5,0.9,8,8,5,2,6.2,62,17,4
3.59773,8.41285,Sandy Clay Loam,22,1.21,120.5,23.5,297.9,7.2,72.7,65.7,108.9,1.7,9,9,7.2,1.5,5.8,58,15,2.3
3.64539,8.41285,Sandy Clay Loam,25,1.24,147.4,21.2,444.9,7.2,65.7,72.7,89,2.1,10,10,7.2,2,5.8,57,14,2.7
3.69304,8.41285,Sandy Clay Loam,23,1.26,147.4,23.5,402.4,7.2,65.7,65.7,80.5,2.1,9,9,6.4,2,5.8,58,16,2.7
3.74069,8.41285,Sandy Loam,18,1.25,180.3,21.2,329.3,6.4,65.7,65.7,80.5,1.9,9,8,6.4,1.7,5.8,60,15,3.5
3.78834,8.41285,Sandy Loam,20,1.24,147.4,15.4,364,7.2,72.7,72.7,98.5,1.7,8,9,7.2,1.5,5.9,58,19,2.7
3.83599,8.41285,Sandy Loam,17,1.22,147.4,19.1,364,6.4,72.7,72.7,108.9,1.5,8,10,6.4,1.7,5.9,60,18,3.1
3.88364,8.41285,Sandy Loam,17,1.23,147.4,19.1,329.3,6.4,65.7,65.7,98.5,1.7,8,10,6.4,1.7,5.9,58,20,2
3.93129,8.41285,Sandy Loam,18,1.25,163,19.1,402.4,6.4,65.7,72.7,89,1.6,8,9,7.2,1.5,5.9,61,19,3.1
3.97894,8.41285,Sandy Clay Loam,22,1.25,163,21.2,297.9,6.4,65.7,59.3,80.5,2,10,9,7.2,2.3,5.8,56,16,2.7
4.00735,8.41285,Sandy Loam,19,1.23,147.4,21.2,402.4,6.4,65.7,65.7,89,1.7,10,9,6.4,2.7,5.9,58,15,2.3
4.07425,8.41285,Sandy Loam,14,1.2,133.3,17.2,444.9,5,72.7,72.7,89,0.9,8,8,6.4,1.7,6,68,19,4
4.1219,8.41285,Sandy Loam,16,1.23,147.4,19.1,402.4,5,65.7,72.7,72.7,1.3,7.2,8,5.7,1.7,6,64,16,3.5
4.16955,8.41285,Sandy Loam,14,1.26,108.9,17.2,543.6,5,65.7,72.7,98.5,0.8,7.2,8,5,1.7,6.1,65,17,3.5
4.21471,8.40643,Sandy Loam,12,1.28,147.4,13.9,491.7,5,65.7,80.5,89,0.9,7.2,8,5,2,6.1,72,15,5
4.26485,8.41285,Sandy Loam,12,1.22,108.9,13.9,491.7,5,72.7,80.5,108.9,0.8,7.2,8,5.7,1.7,6,70,17,4
4.3125,8.41285,Sandy Loam,14,1.21,133.3,19.1,491.7,5.7,80.5,72.7,89,1.2,8,8,5.7,1.5,5.9,60,19,1.7
2.78766,8.45985,Sandy Loam,18,1.25,147.4,17.2,402.4,5.7,72.7,72.7,89,1.4,8,7.2,5.7,1.2,5.9,58,19,2
2.83531,8.45985,Sandy Loam,17,1.26,163,17.2,364,5.7,89,72.7,89,1.5,8,7.2,5.7,1.2,5.9,58,20,1.5
2.87689,8.46412,Sandy Loam,16,1.24,180.3,15.4,402.4,6.4,72.7,72.7,89,1.4,8,8,5.7,1,5.9,64,18,2
2.93062,8.45985,Sandy Loam,13,1.24,147.4,15.4,402.4,6.4,89,65.7,108.9,1.2,8,8,5.7,1.5,5.9,65,18,1.5
2.97827,8.45985,Sandy Loam,13,1.22,120.5,17.2,402.4,4.5,72.7,65.7,98.5,1,8,8,5.7,1.7,6.1,70,17,2.3
3.02592,8.45985,Sandy Loam,16,1.19,133.3,17.2,402.4,5.7,89,72.7,89,1.3,9,7.2,5.7,1.7,5.8,63,18,2.7
3.07357,8.45985,Sandy Loam,14,1.2,147.4,13.9,543.6,5.7,72.7,72.7,120.5,1.1,7.2,8,6.4,1.7,6.2,66,17,3.5
3.12122,8.45985,Sandy Loam,14,1.21,163,13.9,402.4,5.7,72.7,72.7,98.5,1,8,7.2,5,1.7,6,62,21,3.5
3.16887,8.45985,Sandy Loam,14,1.24,133.3,13.9,444.9,6.4,72.7,72.7,98.5,0.9,8,8,5,2,6.1,67,18,3.1
3.21652,8.45985,Sandy Loam,14,1.25,133.3,17.2,444.9,5.7,72.7,72.7,108.9,1,8,8,5.7,1.7,6.1,66,17,4.5
3.26417,8.45985,Sandy Loam,13,1.26,133.3,17.2,543.6,6.4,65.7,80.5,108.9,0.9,7.2,7.2,5.7,2,6.2,64,15,4.5
3.31183,8.45985,Sandy Loam,13,1.21,108.9,15.4,491.7,5.7,80.5,80.5,108.9,0.9,7.2,10,5,1.7,6.1,62,19,2.3
3.35948,8.45985,Sandy Loam,11,1.23,147.4,13.9,491.7,6.4,72.7,80.5,120.5,0.8,7.2,8,5,1.7,6.1,70,15,5
3.40713,8.45985,Sandy Loam,18,1.22,120.5,17.2,543.6,6.4,89,80.5,108.9,1,9,10,5.7,1.7,5.9,54,19,2.3
3.45478,8.45985,Sandy Loam,14,1.21,120.5,15.4,543.6,6.4,72.7,89,98.5,0.9,6.4,8,5,1.7,6.2,59,19,3.5
3.50243,8.45985,Sandy Loam,15,1.21,147.4,17.2,543.6,5.7,65.7,80.5,120.5,0.9,8,8,5.7,1.7,6.1,67,16,5
3.55008,8.45985,Sandy Loam,13,1.24,133.3,13.9,491.7,5.7,72.7,89,98.5,0.9,8,8,5,1.7,6.1,67,17,5
3.59773,8.45985,Sandy Loam,14,1.17,163,13.9,444.9,5.7,72.7,72.7,89,1.4,8,8,6.4,2,6,62,18,3.5
3.64539,8.45985,Sandy Clay Loam,21,1.24,147.4,21.2,444.9,6.4,72.7,59.3,89,2,9,9,7.2,1.7,5.8,62,15,2.3
3.69304,8.45985,Sandy Loam,20,1.23,147.4,21.2,402.4,5.7,80.5,65.7,89,1.7,9,9,5.7,1.7,5.9,61,17,3.1
3.74069,8.45985,Sandy Loam,18,1.22,163,19.1,364,7.2,80.5,65.7,98.5,1.9,9,8,6.4,1.5,5.8,61,17,2.3
3.78834,8.45985,Sandy Clay Loam,22,1.23,147.4,15.4,491.7,8,72.7,72.7,108.9,1.5,8,9,5.7,1.5,5.9,56,21,2.3
3.83599,8.45985,Sandy Loam,17,1.24,180.3,19.1,329.3,7.2,65.7,59.3,89,1.6,8,9,6.4,1.5,5.9,65,16,2.7
3.88364,8.45985,Sandy Clay Loam,20,1.27,147.4,19.1,329.3,8,65.7,72.7,89,1.9,10,8,7.2,1.7,6,57,17,2.7
3.93129,8.45985,Sandy Loam,16,1.26,147.4,19.1,364,5.7,72.7,65.7,98.5,1.9,9,9,6.4,1.5,5.9,58,17,2.3
3.97894,8.45985,Sandy Loam,20,1.22,147.4,21.2,402.4,7.2,72.7,65.7,89,2.1,10,8,6.4,1.7,5.8,61,14,2.7
4.0266,8.45985,Sandy Loam,14,1.18,120.5,13.9,491.7,5,80.5,80.5,108.9,0.9,8,9,5.7,1.5,6.1,62,17,2.3
4.07425,8.45985,Sandy Loam,12,1.26,147.4,15.4,444.9,5,72.7,80.5,89,0.8,8,9,6.4,1.7,6.1,65,17,3.5
4.1219,8.45985,Sandy Loam,14,1.22,133.3,15.4,491.7,5.7,65.7,80.5,98.5,0.9,7.2,8,5.7,1.5,6.1,62,19,4.5
4.16955,8.45985,Sandy Loam,13,1.31,108.9,15.4,491.7,5.7,65.7,80.5,89,0.8,7.2,8,5,1.7,6,69,18,4
4.2172,8.45985,Sandy Loam,13,1.33,120.5,13.9,491.7,5,72.7,72.7,98.5,0.7,6.4,8,5.7,1.5,6,69,17,5
4.26735,8.46323,Sandy Loam,11,1.28,108.9,12.5,444.9,4.5,72.7,65.7,89,0.6,6.4,7.2,6.4,1.7,6.1,75,16,4.5
4.3125,8.45985,Sandy Loam,11,1.22,133.3,13.9,444.9,4.5,65.7,65.7,98.5,0.6,6.4,8,5,1.7,6,73,15,4
2.78766,8.50685,Sandy Loam,19,1.24,133.3,17.2,444.9,6.4,80.5,72.7,98.5,1,7.2,8,5.7,1.2,6.1,63,19,3.1
2.83531,8.50685,Sandy Loam,14,1.28,163,17.2,364,6.4,80.5,65.7,98.5,1.5,7.2,7.2,5.7,1.2,5.9,67,17,4
2.87805,8.49738,Sandy Loam,16,1.25,163,19.1,402.4,5.7,72.7,65.7,89,1.3,8,8,5.7,1.2,6,67,18,3.1
2.93062,8.50685,Sandy Loam,17,1.22,133.3,15.4,402.4,5.7,80.5,72.7,108.9,1,7.2,8,5.7,1.5,5.9,57,20,2
2.97827,8.50685,Sandy Loam,12,1.23,133.3,15.4,491.7,5,72.7,72.7,108.9,0.9,7.2,7.2,5,1.7,6.1,64,17,3.1
3.02592,8.50685,Sandy Loam,16,1.2,147.4,17.2,402.4,5.7,65.7,65.7,98.5,1.7,9,8,6.4,2,6.1,67,16,4.5
3.07357,8.50685,Sandy Loam,16,1.19,133.3,17.2,444.9,5.7,65.7,65.7,108.9,1.1,7.2,8,5.7,1.5,6.1,63,20,2.3
3.12122,8.50685,Sandy Loam,16,1.2,133.3,15.4,444.9,6.4,72.7,80.5,98.5,0.9,7.2,7.2,5,1.5,6,63,21,2.7
3.16887,8.50685,Sandy Loam,12,1.23,147.4,19.1,491.7,6.4,65.7,65.7,98.5,1,8,8,5.7,1.7,6,65,17,3.5
3.21652,8.50685,Sandy Loam,13,1.21,147.4,17.2,402.4,5.7,72.7,72.7,98.5,1.1,7.2,7.2,5.7,1.7,5.9,64,20,3.5
3.25983,8.50974,Sandy Loam,15,1.21,133.3,19.1,543.6,5.7,65.7,80.5,108.9,0.9,8,7.2,5.7,1.7,6.2,67,19,4
3.31183,8.50685,Sandy Loam,15,1.19,108.9,13.9,491.7,5.7,65.7,72.7,120.5,0.9,8,8,5.7,1.5,6.1,65,18,3.5
3.35948,8.50685,Sandy Loam,14,1.23,120.5,15.4,600.8,7.2,72.7,80.5,133.3,0.9,7.2,9,5.7,1.7,6.1,65,18,3.1
3.40713,8.50685,Sandy Loam,14,1.28,108.9,15.4,491.7,5.7,72.7,80.5,108.9,0.7,7.2,7.2,5.7,1.7,6.2,74,16,5
3.45478,8.50685,Sandy Loam,14,1.27,120.5,13.9,543.6,5.7,72.7,80.5,108.9,0.7,7.2,6.4,4.5,2,6.1,64,17,3.1
3.49156,8.50685,Sandy Loam,15,1.25,133.3,13.9,543.6,6.4,65.7,72.7,120.5,0.8,7.2,9,5,1.7,6.1,69,16,3.5
3.55008,8.50685,Sandy Loam,13,1.22,163,17.2,444.9,5.7,72.7,72.7,108.9,1,8,9,5,1.7,6.1,65,19,4.5
3.59773,8.50685,Sandy Loam,17,1.22,147.4,15.4,444.9,5,65.7,72.7,120.5,1.3,8,8,5,1.7,6,64,19,4.5
3.64539,8.50685,Sandy Loam,15,1.15,133.3,13.9,491.7,6.4,72.7,80.5,120.5,1.2,7.2,8,5.7,2,6.2,67,18,4
3.69304,8.50685,Sandy Clay Loam,21,1.2,133.3,19.1,364,6.4,89,65.7,80.5,1.4,9,9,6.4,1.7,5.8,56,19,1.7
3.74069,8.50685,Sandy Loam,20,1.21,147.4,21.2,329.3,6.4,72.7,65.7,89,1.6,8,9,7.2,2.3,5.8,57,18,2.3
3.78834,8.50685,Sandy Loam,19,1.21,147.4,17.2,402.4,6.4,65.7,65.7,98.5,1.4,9,9,6.4,1.5,5.8,58,20,2.7
3.83599,8.50685,Sandy Loam,19,1.22,147.4,19.1,364,6.4,65.7,65.7,98.5,1.6,9,9,6.4,1.5,5.8,59,17,1.7
3.88364,8.50685,Sandy Loam,19,1.26,163,19.1,329.3,7.2,80.5,59.3,89,1.7,9,9,7.2,1.5,5.9,61,17,3.1
3.93129,8.50685,Sandy Loam,19,1.23,163,17.2,364,5.7,65.7,65.7,89,1.7,9,8,7.2,1.5,5.9,58,17,3.5
3.97894,8.50685,Sandy Loam,20,1.28,163,23.5,364,5.7,72.7,59.3,80.5,1.8,10,10,6.4,2.3,5.8,60,15,2.3
4.0266,8.50685,Sandy Loam,13,1.24,180.3,15.4,444.9,5.7,65.7,80.5,89,0.9,7.2,9,6.4,1.5,5.9,69,17,3.1
4.07425,8.50685,Sandy Loam,14,1.28,147.4,15.4,491.7,5,65.7,72.7,98.5,0.8,7.2,8,5,1.5,6.2,69,16,3.5
4.1219,8.50685,Sandy Loam,15,1.25,120.5,15.4,402.4,5,72.7,80.5,89,0.9,6.4,9,5.7,1.5,6,66,18,2.3
4.16955,8.50685,Sandy Loam,11,1.29,108.9,13.9,491.7,5,65.7,72.7,80.5,0.7,6.4,8,5,1.5,6,66,16,4.5
4.21499,8.51262,Sandy Loam,13,1.3,98.5,12.5,444.9,4.5,72.7,72.7,65.7,0.7,6.4,9,5.7,1.7,5.9,67,17,4
4.26485,8.50685,Sandy Loam,14,1.27,133.3,15.4,402.4,5.7,80.5,89,89,0.8,6.4,9,5.7,1.2,6.1,60,17,2.3
2.78801,8.56121,Sandy Loam,14,1.26,133.3,17.2,491.7,5.7,72.7,72.7,98.5,0.8,7.2,8,5,1.2,5.9,59,19,2
2.83531,8.55384,Sandy Loam,14,1.23,163,15.4,402.4,6.4,65.7,59.3,80.5,0.9,7.2,8,5.7,1.2,5.9,65,16,4
2.88296,8.55384,Sandy Loam,13,1.26,133.3,17.2,444.9,5,65.7,65.7,98.5,1,6.4,9,5.7,1.5,6,61,15,4.5
2.93132,8.56156,Sandy Loam,13,1.26,133.3,17.2,444.9,5.7,72.7,72.7,98.5,0.8,7.2,9,4.5,1.2,5.9,68,17,2.3
2.97827,8.55384,Sandy Loam,15,1.24,120.5,15.4,444.9,5,72.7,72.7,89,0.9,8,7.2,5,1.5,6,67,16,2.7
3.02592,8.55384,Sandy Loam,15,1.26,120.5,17.2,491.7,5.7,72.7,80.5,108.9,1,8,8,6.4,2,6,62,20,2.7
3.07357,8.55384,Sandy Loam,17,1.22,133.3,15.4,491.7,6.4,65.7,72.7,98.5,0.9,8,8,5,1.2,6.1,66,17,6.4
3.12122,8.55384,Sandy Loam,14,1.21,133.3,13.9,491.7,5.7,72.7,65.7,98.5,0.9,7.2,7.2,5,1.5,6,69,15,5
3.16887,8.55384,Sandy Loam,13,1.2,147.4,17.2,444.9,5.7,80.5,72.7,108.9,1.1,8,8,5.7,1.5,6,60,20,2.7
3.21652,8.55384,Sandy Loam,12,1.22,133.3,15.4,402.4,5,72.7,72.7,98.5,0.9,8,9,5,1.5,6.2,65,15,3.5
3.26417,8.55384,Sandy Loam,14,1.21,147.4,15.4,402.4,6.4,72.7,72.7,108.9,1.2,8,8,5,1.2,5.9,64,18,2.7
3.31183,8.55384,Sandy Loam,18,1.28,147.4,17.2,543.6,8,72.7,89,133.3,1,8,10,5.7,1.5,6,64,18,4.5
3.35948,8.55384,Sandy Loam,16,1.26,133.3,17.2,491.7,7.2,72.7,72.7,133.3,0.8,7.2,8,5.7,1.5,6.1,63,19,2.7
3.40713,8.55384,Sandy Loam,17,1.24,133.3,15.4,491.7,6.4,72.7,72.7,133.3,1,7.2,7.2,5.7,1.5,6,64,16,3.1
3.46167,8.54805,Sandy Loam,16,1.3,120.5,13.9,543.6,7.2,65.7,80.5,108.9,0.8,7.2,9,5,1.7,6.1,66,18,4
3.50243,8.55384,Sandy Loam,15,1.26,133.3,15.4,444.9,6.4,80.5,65.7,108.9,0.8,7.2,8,6.4,1.7,5.9,70,16,3.5
3.55008,8.55384,Sandy Loam,16,1.25,120.5,15.4,491.7,5.7,72.7,89,108.9,1,8,8,5.7,1.5,6.1,59,19,4
3.59773,8.55384,Sandy Loam,18,1.2,163,15.4,491.7,5.7,72.7,80.5,120.5,1.1,8,8,5.7,1.5,6,61,19,5
3.63995,8.55312,Sandy Loam,15,1.2,133.3,15.4,491.7,5,72.7,72.7,98.5,1.1,8,8,5,1.2,6,65,17,3.1
3.69304,8.55384,Sandy Loam,14,1.22,120.5,21.2,402.4,5.7,89,80.5,89,1.1,8,10,5.7,1.7,5.9,57,19,2.3
3.74069,8.55384,Sandy Loam,19,1.22,163,19.1,329.3,6.4,72.7,72.7,72.7,1.7,8,8,7.2,1.7,5.8,61,18,2.7
3.78834,8.55384,Sandy Clay Loam,21,1.21,180.3,21.2,364,7.2,65.7,72.7,80.5,1.6,10,9,6.4,1.2,5.9,57,16,2.7
3.83599,8.55384,Sandy Clay Loam,20,1.22,163,19.1,402.4,6.4,80.5,65.7,89,1.8,10,9,7.2,1.7,5.9,56,18,3.1
3.88364,8.55384,Sandy Loam,18,1.23,163,21.2,329.3,7.2,65.7,65.7,65.7,1.8,10,8,7.2,1.7,5.8,57,18,2.7
3.93129,8.55384,Sandy Clay Loam,21,1.25,163,21.2,329.3,6.4,72.7,65.7,72.7,2,10,9,8,1.7,5.8,59,15,2.7
3.97894,8.55384,Sandy Loam,17,1.21,180.3,17.2,491.7,5.7,80.5,72.7,98.5,1.6,9,8,5.7,1.5,6,64,18,2.7
4.0266,8.55384,Sandy Loam,17,1.24,147.4,12.5,402.4,5.7,65.7,72.7,98.5,1.2,7.2,9,6.4,1.5,6.1,64,19,4.5
4.07425,8.55384,Sandy Loam,13,1.26,120.5,15.4,444.9,5.7,72.7,72.7,89,0.9,7.2,11.2,5.7,1.5,6.1,64,18,3.1
4.1219,8.55384,Sandy Loam,16,1.26,147.4,17.2,444.9,5.7,80.5,72.7,98.5,1,7.2,9,6.4,1.2,6,59,21,2
4.16955,8.55384,Sandy Loam,12,1.22,133.3,15.4,402.4,5,65.7,65.7,89,0.9,6.4,9,5.7,1.2,6,62,18,2.7
4.21412,8.55086,Sandy Loam,15,1.29,98.5,12.5,444.9,5,65.7,72.7,65.7,0.7,6.4,9,4.5,1.2,6.1,70,14,2.7
4.26485,8.55384,Sandy Loam,12,1.24,98.5,12.5,543.6,5,80.5,80.5,89,0.7,6.4,9,5.7,1.2,6,65,17,2.7
2.83531,8.60084,Sandy Loam,16,1.24,133.3,13.9,402.4,5,72.7,72.7,89,1.1,8,8,5.7,1,5.9,63,20,2.7
2.88296,8.60084,Sandy Loam,14,1.23,120.5,17.2,329.3,5.7,72.7,72.7,89,1.1,7.2,9,5.7,1,6,66,19,4
2.93062,8.60084,Sandy Loam,14,1.25,120.5,12.5,402.4,5.7,72.7,65.7,98.5,0.9,7.2,9,5.7,1,6,64,19,4.5
2.97827,8.60084,Sandy Loam,16,1.24,163,19.1,329.3,5.7,80.5,65.7,98.5,1.3,8,8,5,1.2,5.9,64,19,1.7
3.02592,8.60084,Sandy Loam,14,1.27,120.5,17.2,543.6,6.4,65.7,72.7,98.5,0.9,7.2,8,5,1.5,6,67,15,4
3.07357,8.6061,Sandy Loam,17,1.25,133.3,13.9,491.7,5.7,65.7,72.7,108.9,0.9,8,9,5,1.7,6,64,17,4.5
3.12122,8.60084,Sandy Loam,15,1.25,133.3,17.2,444.9,5.7,65.7,72.7,98.5,0.9,8,8,5,1.5,6,66,15,4.5
3.16887,8.60084,Sandy Loam,15,1.2,163,15.4,491.7,6.4,72.7,65.7,98.5,1,8,7.2,5.7,1.5,6,64,18,3.5
3.21652,8.60084,Sandy Loam,13,1.2,133.3,17.2,543.6,6.4,72.7,80.5,98.5,0.8,8,10,5.7,1.7,6.1,60,18,3.1
3.26417,8.60084,Sandy Loam,16,1.19,133.3,15.4,491.7,5.7,80.5,72.7,108.9,1,8,8,5.7,1.2,6,66,18,3.5
3.31183,8.60084,Sandy Loam,18,1.19,163,13.9,444.9,6.4,72.7,80.5,120.5,1,8,8,5.7,1.5,6,62,17,3.5
3.35948,8.60084,Sandy Loam,17,1.26,120.5,15.4,600.8,7.2,72.7,80.5,120.5,0.9,8,10,5,1.5,6,60,17,4.5
3.40713,8.60084,Sandy Loam,18,1.25,199.3,15.4,444.9,6.4,72.7,72.7,120.5,1.1,9,9,6.4,1.5,6,63,19,4
3.45478,8.60084,Sandy Loam,14,1.25,133.3,19.1,491.7,6.4,65.7,80.5,98.5,0.9,9,8,5.7,1.7,6,65,16,3.5
3.50243,8.60084,Sandy Loam,17,1.25,120.5,15.4,543.6,6.4,72.7,72.7,98.5,0.9,8,8,5.7,1.5,6,65,17,4
3.55008,8.60084,Sandy Loam,19,1.16,147.4,17.2,491.7,6.4,72.7,72.7,108.9,1,8,8,5.7,1.5,6,60,17,5
3.59773,8.60084,Sandy Loam,13,1.2,147.4,13.9,444.9,5,72.7,72.7,98.5,0.9,7.2,8,5,1.7,6,63,19,3.5
3.64539,8.60084,Sandy Loam,14,1.22,147.4,13.9,543.6,5.7,80.5,80.5,98.5,0.9,8,7.2,5.7,1.7,6,60,18,3.5
3.69304,8.60084,Sandy Loam,15,1.22,147.4,19.1,444.9,7.2,80.5,80.5,108.9,1,8,10,5.7,1.5,5.9,56,21,1.7
3.74069,8.60084,Sandy Loam,15,1.25,147.4,17.2,444.9,6.4,80.5,72.7,89,1.2,8,8,5.7,1.2,6,63,18,3.5
3.78834,8.60084,Sandy Loam,19,1.24,163,19.1,297.9,7.2,80.5,72.7,89,1.8,9,10,7.2,1.5,5.8,59,14,2
3.83599,8.60084,Sandy Clay Loam,21,1.27,147.4,21.2,297.9,7.2,72.7,59.3,72.7,2,10,9,8,2,5.7,57,16,2.3
3.88364,8.60084,Sandy Loam,18,1.22,163,19.1,364,6.4,89,65.7,89,1.5,9,9,6.4,1.5,5.9,60,18,3.1
3.93129,8.60084,Sandy Loam,18,1.25,180.3,21.2,329.3,6.4,72.7,72.7,80.5,1.9,9,11.2,7.2,1.7,5.8,64,16,2.7
3.97894,8.60084,Sandy Clay Loam,21,1.26,180.3,19.1,329.3,5,89,65.7,98.5,1.5,9,8,6.4,1.2,5.9,61,19,2.3
4.0266,8.60084,Sandy Loam,13,1.25,147.4,13.9,402.4,5,65.7,72.7,108.9,0.9,7.2,10,5.7,1.2,6.3,67,16,4
4.07425,8.60084,Sandy Loam,13,1.29,120.5,12.5,444.9,5,65.7,65.7,89,0.8,6.4,8,5,1.7,6.1,71,16,4
4.1219,8.60084,Sandy Loam,11,1.24,133.3,17.2,444.9,5.7,65.7,72.7,80.5,0.9,8,9,5,1.2,6.1,69,17,2.7
4.16955,8.60084,Sandy Loam,12,1.22,120.5,13.9,491.7,5.7,72.7,72.7,89,0.8,6.4,10,5.7,1,6.2,66,18,4
